date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:32:33	298102/298102	---M-Z	200	added ('OK')	text/html	etag:%2248c76-5f649bd235d9f-gzip%22	https://themesbrand.com/velzon/html/default/index-dark.html	C:/Users/sweas/OneDrive/Desktop/badri/themesbrand.com/velzon/html/default/index-dark.html	(from )
12:32:33	31/31	---M--	200	added ('OK')	text/plain	etag:%221f-5ccf82d636e40%22	https://themesbrand.com/robots.txt		(from )
12:32:34	2144/2144	---M-Z	200	added ('OK')	text/css	etag:%22860-5d76f07dadd21-gzip%22	https://themesbrand.com/velzon/html/default/assets/libs/jsvectormap/css/jsvectormap.min.css	C:/Users/sweas/OneDrive/Desktop/badri/themesbrand.com/velzon/html/default/assets/libs/jsvectormap/css/jsvectormap.min.css	(from https://themesbrand.com/velzon/html/default/index-dark.html)
12:32:35	113853/113853	---M--	200	added ('OK')	image/vnd.microsoft.icon	etag:%221bcbd-5d76f07d704ab%22	https://themesbrand.com/velzon/html/default/assets/images/favicon.ico	C:/Users/sweas/OneDrive/Desktop/badri/themesbrand.com/velzon/html/default/assets/images/favicon.ico	(from https://themesbrand.com/velzon/html/default/index-dark.html)
12:32:35	16470/16470	---M-Z	200	added ('OK')	text/css	etag:%224056-5ef3be481f50a-gzip%22	https://themesbrand.com/velzon/html/default/assets/libs/swiper/swiper-bundle.min.css	C:/Users/sweas/OneDrive/Desktop/badri/themesbrand.com/velzon/html/default/assets/libs/swiper/swiper-bundle.min.css	(from https://themesbrand.com/velzon/html/default/index-dark.html)
12:32:35	1243/1243	---M-Z	200	added ('OK')	application/javascript	etag:%224db-5ef3be47c47e9-gzip%22	https://themesbrand.com/velzon/html/default/assets/js/layout.js	C:/Users/sweas/OneDrive/Desktop/badri/themesbrand.com/velzon/html/default/assets/js/layout.js	(from https://themesbrand.com/velzon/html/default/index-dark.html)
12:32:36	241737/241737	---M-Z	200	added ('OK')	text/css	etag:%223b049-5ef3be47c3849-gzip%22	https://themesbrand.com/velzon/html/default/assets/css/bootstrap.min.css	C:/Users/sweas/OneDrive/Desktop/badri/themesbrand.com/velzon/html/default/assets/css/bootstrap.min.css	(from https://themesbrand.com/velzon/html/default/index-dark.html)
12:32:37	556862/556862	---MCZ	200	added ('OK')	text/css	etag:%2287f3e-5e2fa9ebf1ff3-gzip%22	https://themesbrand.com/velzon/html/default/assets/css/icons.min.css	C:/Users/sweas/OneDrive/Desktop/badri/themesbrand.com/velzon/html/default/assets/css/icons.min.css	(from https://themesbrand.com/velzon/html/default/index-dark.html)
12:32:37	342441/342441	---M-Z	200	added ('OK')	text/css	etag:%22539a9-5f649bd22c15f-gzip%22	https://themesbrand.com/velzon/html/default/assets/css/app.min.css	C:/Users/sweas/OneDrive/Desktop/badri/themesbrand.com/velzon/html/default/assets/css/app.min.css	(from https://themesbrand.com/velzon/html/default/index-dark.html)
12:32:37	44/44	---M--	200	added ('OK')	text/css	etag:%222c-5d8229bcc7e5e%22	https://themesbrand.com/velzon/html/default/assets/css/custom.min.css	C:/Users/sweas/OneDrive/Desktop/badri/themesbrand.com/velzon/html/default/assets/css/custom.min.css	(from https://themesbrand.com/velzon/html/default/index-dark.html)
12:32:37	298073/298073	---M-Z	200	added ('OK')	text/html	etag:%2248c59-5f649bd236d3f-gzip%22	https://themesbrand.com/velzon/html/default/index.html	C:/Users/sweas/OneDrive/Desktop/badri/themesbrand.com/velzon/html/default/index.html	(from https://themesbrand.com/velzon/html/default/index-dark.html)
12:32:38	7222/7222	---M--	200	added ('OK')	image/png	etag:%221c36-5d76f07d7144b%22	https://themesbrand.com/velzon/html/default/assets/images/logo-sm.png	C:/Users/sweas/OneDrive/Desktop/badri/themesbrand.com/velzon/html/default/assets/images/logo-sm.png	(from https://themesbrand.com/velzon/html/default/index-dark.html)
12:32:38	3960/3960	---M--	200	added ('OK')	image/png	etag:%22f78-5d76f07d7144b%22	https://themesbrand.com/velzon/html/default/assets/images/logo-dark.png	C:/Users/sweas/OneDrive/Desktop/badri/themesbrand.com/velzon/html/default/assets/images/logo-dark.png	(from https://themesbrand.com/velzon/html/default/index-dark.html)
12:32:38	3722/3722	---M--	200	added ('OK')	image/png	etag:%22e8a-5d76f07d7144b%22	https://themesbrand.com/velzon/html/default/assets/images/logo-light.png	C:/Users/sweas/OneDrive/Desktop/badri/themesbrand.com/velzon/html/default/assets/images/logo-light.png	(from https://themesbrand.com/velzon/html/default/index-dark.html)
12:32:39	17336/17336	---M--	200	added ('OK')	image/jpeg	etag:%2243b8-5f3b1ea3bd162%22	https://themesbrand.com/velzon/html/default/assets/images/users/avatar-2.jpg	C:/Users/sweas/OneDrive/Desktop/badri/themesbrand.com/velzon/html/default/assets/images/users/avatar-2.jpg	(from https://themesbrand.com/velzon/html/default/index-dark.html)
12:32:39	11267/11267	---M--	200	added ('OK')	image/jpeg	etag:%222c03-5f3b1ea3bd162%22	https://themesbrand.com/velzon/html/default/assets/images/users/avatar-3.jpg	C:/Users/sweas/OneDrive/Desktop/badri/themesbrand.com/velzon/html/default/assets/images/users/avatar-3.jpg	(from https://themesbrand.com/velzon/html/default/index-dark.html)
12:32:39	11561/11561	---M--	200	added ('OK')	image/jpeg	etag:%222d29-5f3b1ea3bd162%22	https://themesbrand.com/velzon/html/default/assets/images/users/avatar-5.jpg	C:/Users/sweas/OneDrive/Desktop/badri/themesbrand.com/velzon/html/default/assets/images/users/avatar-5.jpg	(from https://themesbrand.com/velzon/html/default/index-dark.html)
12:32:39	296483/296483	---M-Z	200	added ('OK')	text/html	etag:%2248623-5f649bd23abbf-gzip%22	https://themesbrand.com/velzon/html/default/pages-search-results.html	C:/Users/sweas/OneDrive/Desktop/badri/themesbrand.com/velzon/html/default/pages-search-results.html	(from https://themesbrand.com/velzon/html/default/index-dark.html)
12:32:39	16289/16289	---M--	200	added ('OK')	image/svg+xml	etag:%223fa1-5d76f07d7144b%22	https://themesbrand.com/velzon/html/default/assets/images/flags/us.svg	C:/Users/sweas/OneDrive/Desktop/badri/themesbrand.com/velzon/html/default/assets/images/flags/us.svg	(from https://themesbrand.com/velzon/html/default/index-dark.html)
12:32:40	5913/5913	---M--	200	added ('OK')	image/svg+xml	etag:%221719-5d76f07d7144b%22	https://themesbrand.com/velzon/html/default/assets/images/flags/spain.svg	C:/Users/sweas/OneDrive/Desktop/badri/themesbrand.com/velzon/html/default/assets/images/flags/spain.svg	(from https://themesbrand.com/velzon/html/default/index-dark.html)
12:32:40	690/690	---M--	200	added ('OK')	image/svg+xml	etag:%222b2-5d76f07d7144b%22	https://themesbrand.com/velzon/html/default/assets/images/flags/germany.svg	C:/Users/sweas/OneDrive/Desktop/badri/themesbrand.com/velzon/html/default/assets/images/flags/germany.svg	(from https://themesbrand.com/velzon/html/default/index-dark.html)
12:32:40	690/690	---M--	200	added ('OK')	image/svg+xml	etag:%222b2-5d76f07d7144b%22	https://themesbrand.com/velzon/html/default/assets/images/flags/italy.svg	C:/Users/sweas/OneDrive/Desktop/badri/themesbrand.com/velzon/html/default/assets/images/flags/italy.svg	(from https://themesbrand.com/velzon/html/default/index-dark.html)
12:32:40	702/702	---M--	200	added ('OK')	image/svg+xml	etag:%222be-5d76f07d7144b%22	https://themesbrand.com/velzon/html/default/assets/images/flags/russia.svg	C:/Users/sweas/OneDrive/Desktop/badri/themesbrand.com/velzon/html/default/assets/images/flags/russia.svg	(from https://themesbrand.com/velzon/html/default/index-dark.html)
12:32:41	2483/2483	---M--	200	added ('OK')	image/svg+xml	etag:%229b3-5d76f07d7144b%22	https://themesbrand.com/velzon/html/default/assets/images/flags/china.svg	C:/Users/sweas/OneDrive/Desktop/badri/themesbrand.com/velzon/html/default/assets/images/flags/china.svg	(from https://themesbrand.com/velzon/html/default/index-dark.html)
12:32:41	428/428	---M--	200	added ('OK')	image/svg+xml	etag:%221ac-5e9a11afb7852%22	https://themesbrand.com/velzon/html/default/assets/images/flags/french.svg	C:/Users/sweas/OneDrive/Desktop/badri/themesbrand.com/velzon/html/default/assets/images/flags/french.svg	(from https://themesbrand.com/velzon/html/default/index-dark.html)
12:32:41	259/259	---M--	200	added ('OK')	image/svg+xml	etag:%22103-5e9a11afb5912%22	https://themesbrand.com/velzon/html/default/assets/images/flags/ae.svg	C:/Users/sweas/OneDrive/Desktop/badri/themesbrand.com/velzon/html/default/assets/images/flags/ae.svg	(from https://themesbrand.com/velzon/html/default/index-dark.html)
12:32:41	1454/1454	---M--	200	added ('OK')	image/png	etag:%225ae-5d76f07d6d5ca%22	https://themesbrand.com/velzon/html/default/assets/images/brands/github.png	C:/Users/sweas/OneDrive/Desktop/badri/themesbrand.com/velzon/html/default/assets/images/brands/github.png	(from https://themesbrand.com/velzon/html/default/index-dark.html)
12:32:41	701/701	---M--	200	added ('OK')	image/png	etag:%222bd-5d76f07d6d5ca%22	https://themesbrand.com/velzon/html/default/assets/images/brands/bitbucket.png	C:/Users/sweas/OneDrive/Desktop/badri/themesbrand.com/velzon/html/default/assets/images/brands/bitbucket.png	(from https://themesbrand.com/velzon/html/default/index-dark.html)
12:32:42	911/911	---M--	200	added ('OK')	image/png	etag:%2238f-5d76f07d6d5ca%22	https://themesbrand.com/velzon/html/default/assets/images/brands/dribbble.png	C:/Users/sweas/OneDrive/Desktop/badri/themesbrand.com/velzon/html/default/assets/images/brands/dribbble.png	(from https://themesbrand.com/velzon/html/default/index-dark.html)
12:32:42	772/772	---M--	200	added ('OK')	image/png	etag:%22304-5d76f07d6d5ca%22	https://themesbrand.com/velzon/html/default/assets/images/brands/dropbox.png	C:/Users/sweas/OneDrive/Desktop/badri/themesbrand.com/velzon/html/default/assets/images/brands/dropbox.png	(from https://themesbrand.com/velzon/html/default/index-dark.html)
12:32:42	1428/1428	---M--	200	added ('OK')	image/png	etag:%22594-5d76f07d6d5ca%22	https://themesbrand.com/velzon/html/default/assets/images/brands/mail_chimp.png	C:/Users/sweas/OneDrive/Desktop/badri/themesbrand.com/velzon/html/default/assets/images/brands/mail_chimp.png	(from https://themesbrand.com/velzon/html/default/index-dark.html)
12:32:42	2691/2691	---M--	200	added ('OK')	image/png	etag:%22a83-5d76f07d6d5ca%22	https://themesbrand.com/velzon/html/default/assets/images/brands/slack.png	C:/Users/sweas/OneDrive/Desktop/badri/themesbrand.com/velzon/html/default/assets/images/brands/slack.png	(from https://themesbrand.com/velzon/html/default/index-dark.html)
12:32:43	219643/219643	---M-Z	200	added ('OK')	text/html	etag:%22359fb-5f649bd224460-gzip%22	https://themesbrand.com/velzon/html/default/apps-ecommerce-products.html	C:/Users/sweas/OneDrive/Desktop/badri/themesbrand.com/velzon/html/default/apps-ecommerce-products.html	(from https://themesbrand.com/velzon/html/default/index-dark.html)
12:32:43	62563/62563	---M--	200	added ('OK')	image/png	etag:%22f463-5e9a11afbc672%22	https://themesbrand.com/velzon/html/default/assets/images/products/img-1.png	C:/Users/sweas/OneDrive/Desktop/badri/themesbrand.com/velzon/html/default/assets/images/products/img-1.png	(from https://themesbrand.com/velzon/html/default/index-dark.html)
12:32:43	246247/246247	---M-Z	200	added ('OK')	text/html	etag:%223c1e7-5f649bd224460-gzip%22	https://themesbrand.com/velzon/html/default/apps-ecommerce-product-details.html	C:/Users/sweas/OneDrive/Desktop/badri/themesbrand.com/velzon/html/default/apps-ecommerce-product-details.html	(from https://themesbrand.com/velzon/html/default/index-dark.html)
12:32:44	54572/54572	---M--	200	added ('OK')	image/png	etag:%22d52c-5e9a11afbc672%22	https://themesbrand.com/velzon/html/default/assets/images/products/img-2.png	C:/Users/sweas/OneDrive/Desktop/badri/themesbrand.com/velzon/html/default/assets/images/products/img-2.png	(from https://themesbrand.com/velzon/html/default/index-dark.html)
12:32:44	100267/100267	---M--	200	added ('OK')	image/png	etag:%22187ab-5e9a11afbd612%22	https://themesbrand.com/velzon/html/default/assets/images/products/img-3.png	C:/Users/sweas/OneDrive/Desktop/badri/themesbrand.com/velzon/html/default/assets/images/products/img-3.png	(from https://themesbrand.com/velzon/html/default/index-dark.html)
12:32:44	73544/73544	---M--	200	added ('OK')	image/png	etag:%2211f48-5e9a11afbd612%22	https://themesbrand.com/velzon/html/default/assets/images/products/img-6.png	C:/Users/sweas/OneDrive/Desktop/badri/themesbrand.com/velzon/html/default/assets/images/products/img-6.png	(from https://themesbrand.com/velzon/html/default/index-dark.html)
12:32:45	230147/230147	---M-Z	200	added ('OK')	text/html	etag:%2238303-5f649bd222520-gzip%22	https://themesbrand.com/velzon/html/default/apps-ecommerce-checkout.html	C:/Users/sweas/OneDrive/Desktop/badri/themesbrand.com/velzon/html/default/apps-ecommerce-checkout.html	(from https://themesbrand.com/velzon/html/default/index-dark.html)
12:32:45	9460/9460	---M--	200	added ('OK')	image/jpeg	etag:%2224f4-5f3b1ea3bd162%22	https://themesbrand.com/velzon/html/default/assets/images/users/avatar-8.jpg	C:/Users/sweas/OneDrive/Desktop/badri/themesbrand.com/velzon/html/default/assets/images/users/avatar-8.jpg	(from https://themesbrand.com/velzon/html/default/index-dark.html)
12:32:46	68652/68652	---M--	200	added ('OK')	image/png	etag:%2210c2c-5e9a11afbd612%22	https://themesbrand.com/velzon/html/default/assets/images/products/img-5.png	C:/Users/sweas/OneDrive/Desktop/badri/themesbrand.com/velzon/html/default/assets/images/products/img-5.png	(from https://themesbrand.com/velzon/html/default/index-dark.html)
12:32:46	11948/11948	---M--	200	added ('OK')	image/jpeg	etag:%222eac-5f3b1ea3bd162%22	https://themesbrand.com/velzon/html/default/assets/images/users/avatar-6.jpg	C:/Users/sweas/OneDrive/Desktop/badri/themesbrand.com/velzon/html/default/assets/images/users/avatar-6.jpg	(from https://themesbrand.com/velzon/html/default/index-dark.html)
12:32:46	9022/9022	---M--	200	added ('OK')	image/jpeg	etag:%22233e-5f649bd22c15f%22	https://themesbrand.com/velzon/html/default/assets/images/users/avatar-1.jpg	C:/Users/sweas/OneDrive/Desktop/badri/themesbrand.com/velzon/html/default/assets/images/users/avatar-1.jpg	(from https://themesbrand.com/velzon/html/default/index-dark.html)
12:32:47	411286/411286	---M-Z	200	added ('OK')	text/html	etag:%2264696-5f649bd23abbf-gzip%22	https://themesbrand.com/velzon/html/default/pages-profile.html	C:/Users/sweas/OneDrive/Desktop/badri/themesbrand.com/velzon/html/default/pages-profile.html	(from https://themesbrand.com/velzon/html/default/index-dark.html)
12:32:47	229721/229721	---M-Z	200	added ('OK')	text/html	etag:%2238159-5f649bd21e6a0-gzip%22	https://themesbrand.com/velzon/html/default/apps-chat.html	C:/Users/sweas/OneDrive/Desktop/badri/themesbrand.com/velzon/html/default/apps-chat.html	(from https://themesbrand.com/velzon/html/default/index-dark.html)
12:32:47	293223/293223	---M-Z	200	added ('OK')	text/html	etag:%2247967-5f649bd22a21f-gzip%22	https://themesbrand.com/velzon/html/default/apps-tasks-kanban.html	C:/Users/sweas/OneDrive/Desktop/badri/themesbrand.com/velzon/html/default/apps-tasks-kanban.html	(from https://themesbrand.com/velzon/html/default/index-dark.html)
12:32:47	210669/210669	---M-Z	200	added ('OK')	text/html	etag:%22336ed-5f649bd23abbf-gzip%22	https://themesbrand.com/velzon/html/default/pages-faqs.html	C:/Users/sweas/OneDrive/Desktop/badri/themesbrand.com/velzon/html/default/pages-faqs.html	(from https://themesbrand.com/velzon/html/default/index-dark.html)
12:32:48	238939/238939	---M-Z	200	added ('OK')	text/html	etag:%223a55b-5f649bd23abbf-gzip%22	https://themesbrand.com/velzon/html/default/pages-profile-settings.html	C:/Users/sweas/OneDrive/Desktop/badri/themesbrand.com/velzon/html/default/pages-profile-settings.html	(from https://themesbrand.com/velzon/html/default/index-dark.html)
12:32:48	5919/5919	---M-Z	200	added ('OK')	text/html	etag:%22171f-5e9a11b01a275-gzip%22	https://themesbrand.com/velzon/html/default/auth-lockscreen-basic.html	C:/Users/sweas/OneDrive/Desktop/badri/themesbrand.com/velzon/html/default/auth-lockscreen-basic.html	(from https://themesbrand.com/velzon/html/default/index-dark.html)
12:32:48	5011/5011	---M-Z	200	added ('OK')	text/html	etag:%221393-5e9a11b01b215-gzip%22	https://themesbrand.com/velzon/html/default/auth-logout-basic.html	C:/Users/sweas/OneDrive/Desktop/badri/themesbrand.com/velzon/html/default/auth-logout-basic.html	(from https://themesbrand.com/velzon/html/default/index-dark.html)
12:32:49	245278/245278	---M-Z	200	added ('OK')	text/html	etag:%223be1e-5f649bd22ffdf-gzip%22	https://themesbrand.com/velzon/html/default/dashboard-crm.html	C:/Users/sweas/OneDrive/Desktop/badri/themesbrand.com/velzon/html/default/dashboard-crm.html	(from https://themesbrand.com/velzon/html/default/index-dark.html)
12:32:49	230028/230028	---M-Z	200	added ('OK')	text/html	etag:%223828c-5f649bd22ffdf-gzip%22	https://themesbrand.com/velzon/html/default/dashboard-analytics.html	C:/Users/sweas/OneDrive/Desktop/badri/themesbrand.com/velzon/html/default/dashboard-analytics.html	(from https://themesbrand.com/velzon/html/default/index-dark.html)
12:32:49	281590/281590	---M-Z	200	added ('OK')	text/html	etag:%2244bf6-5f649bd22ffdf-gzip%22	https://themesbrand.com/velzon/html/default/dashboard-crypto.html	C:/Users/sweas/OneDrive/Desktop/badri/themesbrand.com/velzon/html/default/dashboard-crypto.html	(from https://themesbrand.com/velzon/html/default/index-dark.html)
12:32:49	278881/278881	---M-Z	200	added ('OK')	text/html	etag:%2244161-5f649bd230f7f-gzip%22	https://themesbrand.com/velzon/html/default/dashboard-projects.html	C:/Users/sweas/OneDrive/Desktop/badri/themesbrand.com/velzon/html/default/dashboard-projects.html	(from https://themesbrand.com/velzon/html/default/index-dark.html)
12:32:50	276033/276033	---M-Z	200	added ('OK')	text/html	etag:%2243641-5f649bd230f7f-gzip%22	https://themesbrand.com/velzon/html/default/dashboard-nft.html	C:/Users/sweas/OneDrive/Desktop/badri/themesbrand.com/velzon/html/default/dashboard-nft.html	(from https://themesbrand.com/velzon/html/default/index-dark.html)
12:32:50	206220/206220	---M-Z	200	added ('OK')	text/html	etag:%223258c-5f649bd21d700-gzip%22	https://themesbrand.com/velzon/html/default/apps-calendar.html	C:/Users/sweas/OneDrive/Desktop/badri/themesbrand.com/velzon/html/default/apps-calendar.html	(from https://themesbrand.com/velzon/html/default/index-dark.html)
12:32:50	273156/273156	---M-Z	200	added ('OK')	text/html	etag:%2242b04-5f649bd22ffdf-gzip%22	https://themesbrand.com/velzon/html/default/dashboard-job.html	C:/Users/sweas/OneDrive/Desktop/badri/themesbrand.com/velzon/html/default/dashboard-job.html	(from https://themesbrand.com/velzon/html/default/index-dark.html)
12:32:50	243257/243257	---M-Z	200	added ('OK')	text/html	etag:%223b639-5f649bd22927f-gzip%22	https://themesbrand.com/velzon/html/default/apps-mailbox.html	C:/Users/sweas/OneDrive/Desktop/badri/themesbrand.com/velzon/html/default/apps-mailbox.html	(from https://themesbrand.com/velzon/html/default/index-dark.html)
12:32:51	226747/226747	---M-Z	200	added ('OK')	text/html	etag:%22375bb-5f649bd225400-gzip%22	https://themesbrand.com/velzon/html/default/apps-email-ecommerce.html	C:/Users/sweas/OneDrive/Desktop/badri/themesbrand.com/velzon/html/default/apps-email-ecommerce.html	(from https://themesbrand.com/velzon/html/default/index-dark.html)
12:32:51	226466/226466	---M-Z	200	added ('OK')	text/html	etag:%22374a2-5f649bd225400-gzip%22	https://themesbrand.com/velzon/html/default/apps-email-basic.html	C:/Users/sweas/OneDrive/Desktop/badri/themesbrand.com/velzon/html/default/apps-email-basic.html	(from https://themesbrand.com/velzon/html/default/index-dark.html)
12:32:51	216287/216287	---M-Z	200	added ('OK')	text/html	etag:%2234cdf-5f649bd2234c0-gzip%22	https://themesbrand.com/velzon/html/default/apps-ecommerce-orders.html	C:/Users/sweas/OneDrive/Desktop/badri/themesbrand.com/velzon/html/default/apps-ecommerce-orders.html	(from https://themesbrand.com/velzon/html/default/index-dark.html)
12:32:52	213281/213281	---M-Z	200	added ('OK')	text/html	etag:%2234121-5f649bd222520-gzip%22	https://themesbrand.com/velzon/html/default/apps-ecommerce-add-product.html	C:/Users/sweas/OneDrive/Desktop/badri/themesbrand.com/velzon/html/default/apps-ecommerce-add-product.html	(from https://themesbrand.com/velzon/html/default/index-dark.html)
12:32:52	208760/208760	---M-Z	200	added ('OK')	text/html	etag:%2232f78-5f649bd222520-gzip%22	https://themesbrand.com/velzon/html/default/apps-ecommerce-customers.html	C:/Users/sweas/OneDrive/Desktop/badri/themesbrand.com/velzon/html/default/apps-ecommerce-customers.html	(from https://themesbrand.com/velzon/html/default/index-dark.html)
12:32:52	219565/219565	---M-Z	200	added ('OK')	text/html	etag:%22359ad-5f649bd2234c0-gzip%22	https://themesbrand.com/velzon/html/default/apps-ecommerce-order-details.html	C:/Users/sweas/OneDrive/Desktop/badri/themesbrand.com/velzon/html/default/apps-ecommerce-order-details.html	(from https://themesbrand.com/velzon/html/default/index-dark.html)
12:32:52	208605/208605	---M-Z	200	added ('OK')	text/html	etag:%2232edd-5f649bd222520-gzip%22	https://themesbrand.com/velzon/html/default/apps-ecommerce-cart.html	C:/Users/sweas/OneDrive/Desktop/badri/themesbrand.com/velzon/html/default/apps-ecommerce-cart.html	(from https://themesbrand.com/velzon/html/default/index-dark.html)
12:32:53	230278/230278	---M-Z	200	added ('OK')	text/html	etag:%2238386-5f649bd224460-gzip%22	https://themesbrand.com/velzon/html/default/apps-ecommerce-sellers.html	C:/Users/sweas/OneDrive/Desktop/badri/themesbrand.com/velzon/html/default/apps-ecommerce-sellers.html	(from https://themesbrand.com/velzon/html/default/index-dark.html)
12:32:53	220873/220873	---M-Z	200	added ('OK')	text/html	etag:%2235ec9-5f649bd224460-gzip%22	https://themesbrand.com/velzon/html/default/apps-ecommerce-seller-details.html	C:/Users/sweas/OneDrive/Desktop/badri/themesbrand.com/velzon/html/default/apps-ecommerce-seller-details.html	(from https://themesbrand.com/velzon/html/default/index-dark.html)
12:32:53	283253/283253	---M-Z	200	added ('OK')	text/html	etag:%2245275-5f649bd22a21f-gzip%22	https://themesbrand.com/velzon/html/default/apps-projects-list.html	C:/Users/sweas/OneDrive/Desktop/badri/themesbrand.com/velzon/html/default/apps-projects-list.html	(from https://themesbrand.com/velzon/html/default/index-dark.html)
12:32:53	351467/351467	---M-Z	200	added ('OK')	text/html	etag:%2255ceb-5f649bd22a21f-gzip%22	https://themesbrand.com/velzon/html/default/apps-projects-overview.html	C:/Users/sweas/OneDrive/Desktop/badri/themesbrand.com/velzon/html/default/apps-projects-overview.html	(from https://themesbrand.com/velzon/html/default/index-dark.html)
12:32:54	227213/227213	---M-Z	200	added ('OK')	text/html	etag:%223778d-5f649bd22a21f-gzip%22	https://themesbrand.com/velzon/html/default/apps-tasks-list-view.html	C:/Users/sweas/OneDrive/Desktop/badri/themesbrand.com/velzon/html/default/apps-tasks-list-view.html	(from https://themesbrand.com/velzon/html/default/index-dark.html)
12:32:54	254135/254135	---M-Z	200	added ('OK')	text/html	etag:%223e0b7-5f649bd22a21f-gzip%22	https://themesbrand.com/velzon/html/default/apps-tasks-details.html	C:/Users/sweas/OneDrive/Desktop/badri/themesbrand.com/velzon/html/default/apps-tasks-details.html	(from https://themesbrand.com/velzon/html/default/index-dark.html)
12:32:54	213211/213211	---M-Z	200	added ('OK')	text/html	etag:%22340db-5f649bd22a21f-gzip%22	https://themesbrand.com/velzon/html/default/apps-projects-create.html	C:/Users/sweas/OneDrive/Desktop/badri/themesbrand.com/velzon/html/default/apps-projects-create.html	(from https://themesbrand.com/velzon/html/default/index-dark.html)
12:32:54	219296/219296	---M-Z	200	added ('OK')	text/html	etag:%22358a0-5f649bd21e6a0-gzip%22	https://themesbrand.com/velzon/html/default/apps-crm-contacts.html	C:/Users/sweas/OneDrive/Desktop/badri/themesbrand.com/velzon/html/default/apps-crm-contacts.html	(from https://themesbrand.com/velzon/html/default/index-dark.html)
12:32:54	220831/220831	---M-Z	200	added ('OK')	text/html	etag:%2235e9f-5f649bd21e6a0-gzip%22	https://themesbrand.com/velzon/html/default/apps-crm-companies.html	C:/Users/sweas/OneDrive/Desktop/badri/themesbrand.com/velzon/html/default/apps-crm-companies.html	(from https://themesbrand.com/velzon/html/default/index-dark.html)
12:32:55	330377/330377	---M-Z	200	added ('OK')	text/html	etag:%2250a89-5f649bd21f640-gzip%22	https://themesbrand.com/velzon/html/default/apps-crm-deals.html	C:/Users/sweas/OneDrive/Desktop/badri/themesbrand.com/velzon/html/default/apps-crm-deals.html	(from https://themesbrand.com/velzon/html/default/index-dark.html)
12:32:55	228721/228721	---M-Z	200	added ('OK')	text/html	etag:%2237d71-5f649bd21f640-gzip%22	https://themesbrand.com/velzon/html/default/apps-crm-leads.html	C:/Users/sweas/OneDrive/Desktop/badri/themesbrand.com/velzon/html/default/apps-crm-leads.html	(from https://themesbrand.com/velzon/html/default/index-dark.html)
12:32:55	228886/228886	---M-Z	200	added ('OK')	text/html	etag:%2237e16-5f649bd221580-gzip%22	https://themesbrand.com/velzon/html/default/apps-crypto-transactions.html	C:/Users/sweas/OneDrive/Desktop/badri/themesbrand.com/velzon/html/default/apps-crypto-transactions.html	(from https://themesbrand.com/velzon/html/default/index-dark.html)
12:32:55	234910/234910	---M-Z	200	added ('OK')	text/html	etag:%223959e-5f649bd21f640-gzip%22	https://themesbrand.com/velzon/html/default/apps-crypto-buy-sell.html	C:/Users/sweas/OneDrive/Desktop/badri/themesbrand.com/velzon/html/default/apps-crypto-buy-sell.html	(from https://themesbrand.com/velzon/html/default/index-dark.html)
12:32:55	219993/219993	---M-Z	200	added ('OK')	text/html	etag:%2235b59-5f649bd221580-gzip%22	https://themesbrand.com/velzon/html/default/apps-crypto-orders.html	C:/Users/sweas/OneDrive/Desktop/badri/themesbrand.com/velzon/html/default/apps-crypto-orders.html	(from https://themesbrand.com/velzon/html/default/index-dark.html)
12:32:56	235861/235861	---M-Z	200	added ('OK')	text/html	etag:%2239955-5f649bd221580-gzip%22	https://themesbrand.com/velzon/html/default/apps-crypto-wallet.html	C:/Users/sweas/OneDrive/Desktop/badri/themesbrand.com/velzon/html/default/apps-crypto-wallet.html	(from https://themesbrand.com/velzon/html/default/index-dark.html)
12:32:56	227501/227501	---M-Z	200	added ('OK')	text/html	etag:%22378ad-5f649bd21f640-gzip%22	https://themesbrand.com/velzon/html/default/apps-crypto-ico.html	C:/Users/sweas/OneDrive/Desktop/badri/themesbrand.com/velzon/html/default/apps-crypto-ico.html	(from https://themesbrand.com/velzon/html/default/index-dark.html)
12:32:56	215459/215459	---M-Z	200	added ('OK')	text/html	etag:%22349a3-5f649bd221580-gzip%22	https://themesbrand.com/velzon/html/default/apps-crypto-kyc.html	C:/Users/sweas/OneDrive/Desktop/badri/themesbrand.com/velzon/html/default/apps-crypto-kyc.html	(from https://themesbrand.com/velzon/html/default/index-dark.html)
12:32:56	207948/207948	---M-Z	200	added ('OK')	text/html	etag:%2232c4c-5f649bd22639f-gzip%22	https://themesbrand.com/velzon/html/default/apps-invoices-list.html	C:/Users/sweas/OneDrive/Desktop/badri/themesbrand.com/velzon/html/default/apps-invoices-list.html	(from https://themesbrand.com/velzon/html/default/index-dark.html)
12:32:57	205998/205998	---M-Z	200	added ('OK')	text/html	etag:%22324ae-5f649bd22639f-gzip%22	https://themesbrand.com/velzon/html/default/apps-invoices-details.html	C:/Users/sweas/OneDrive/Desktop/badri/themesbrand.com/velzon/html/default/apps-invoices-details.html	(from https://themesbrand.com/velzon/html/default/index-dark.html)
